x    y
2.578662979999999720e+02 6.949999999999999512e-01
2.579516239999999812e+02 6.962500000000000355e-01
2.580895980000000236e+02 6.975000000000000089e-01
2.581165899999999738e+02 6.987499999999999822e-01
2.582512419999999906e+02 6.999999999999999556e-01
2.583737859999999955e+02 7.012500000000000400e-01
2.584426379999999881e+02 7.025000000000000133e-01
2.586268069999999852e+02 7.037499999999999867e-01
2.586904030000000034e+02 7.049999999999999600e-01
2.588311489999999822e+02 7.062499999999999334e-01
2.590803789999999935e+02 7.075000000000000178e-01
2.591717820000000074e+02 7.087499999999999911e-01
2.593667179999999917e+02 7.099999999999999645e-01
2.594167739999999753e+02 7.112499999999999378e-01
2.596842970000000150e+02 7.125000000000000222e-01
2.597570329999999785e+02 7.137499999999999956e-01
2.600446939999999927e+02 7.149999999999999689e-01
2.601693910000000187e+02 7.162499999999999423e-01
2.602349820000000022e+02 7.175000000000000266e-01
2.604008010000000013e+02 7.187500000000000000e-01
2.604016629999999850e+02 7.199999999999999734e-01
2.604039080000000013e+02 7.212499999999999467e-01
2.604345569999999839e+02 7.225000000000000311e-01
2.604844550000000254e+02 7.237500000000000044e-01
2.606981410000000210e+02 7.249999999999999778e-01
2.607413750000000050e+02 7.262499999999999512e-01
